Id,SalePrice
2735,139061.15493697967
2736,145053.06327037455
2737,124199.49183103885
2738,138055.6729263932
2739,157101.75399674574
2740,142966.35956482647
2741,142647.60426915722
2742,155306.57173796516
2743,159232.67625162937
2744,160429.0646266589
2745,140431.96994253324
2746,141074.20821559624
2747,151751.58220839826
2748,129782.8777015419
2749,136504.4962855125
2750,128715.22973816306
2751,141846.96300514526
2752,203528.80569675917
2753,152088.79343070416
2754,208006.2816213788
2755,133474.109465165
2756,93581.43423880798
2757,71835.82516060634
2758,81324.85982121392
2759,156260.69782752986
2760,129526.29955905986
2761,145258.35570223973
2762,144731.87198813117
2763,184269.84128205146
2764,148245.64243457603
2765,299347.0443780168
2766,137975.75226831174
2767,91495.19129854011
2768,136273.31488959907
2769,137494.14847761992
2770,137652.83272994985
2771,104608.52743821795
2772,110702.3218538299
2773,167337.45696435386
2774,148657.86500225755
2775,116638.10452805995
2776,141979.53625887624
2777,148526.76527515723
2778,102233.31209893688
2779,120496.77590189262
2780,99376.17096298757
2781,98866.30851977898
2782,98053.12509157619
2783,94103.50511938667
2784,125961.78786914561
2785,137779.21305189712
2786,61018.45517590877
2787,125744.59286314838
2788,73522.71202405466
2789,158307.22694579273
2790,98414.40926268241
2791,118406.74632060975
2792,56493.66760924498
2793,178104.34764011097
2794,95989.08889148114
2795,121776.35618765732
2796,97147.08799509444
2797,213110.20550341057
2798,105658.93025511334
2799,111504.11582516032
2800,71091.12351111467
2801,111292.0890941477
2802,130686.94128761199
2803,161585.47193605694
2804,132633.35940082013
2805,103111.71299636409
2806,81241.27051742387
2807,159080.40102063285
2808,146504.23199624202
2809,143555.7101277622
2810,131621.86103137615
2811,165102.80834952928
2812,157460.06546676555
2813,159658.5912154764
2814,163371.0074165388
2815,100363.57180427724
2816,250018.06477871584
2817,154344.37088515595
2818,131568.73708160955
2819,175945.03984794638
2820,144581.66126543656
2821,114782.84479582876
2822,190787.97119939164
2823,318108.5291792245
2824,181804.34942840532
2825,153536.27680609302
2826,135081.3821679642
2827,134653.8806767511
2828,216473.00378836217
2829,212842.56891082504
2830,235384.2263626032
2831,172829.91001979614
2832,256530.82080574677
2833,292802.0659014494
2834,234537.24352670935
2835,222342.99370636343
2836,193512.94091629673
2837,161366.96492149637
2838,151668.20327387768
2839,173220.58165611431
2840,206021.13607210145
2841,206047.26053208392
2842,231202.2155332008
2843,153488.2575639273
2844,157890.38408668584
2845,126899.40894222421
2846,210810.92642712162
2847,205717.9345601582
2848,213807.94258730175
2849,196429.04560678147
2850,278896.7340982746
2851,219367.15993366294
2852,242697.19683433665
2853,249102.4702206849
2854,142265.64166917992
2855,195824.23111872506
2856,201480.91067707824
2857,188160.05201683726
2858,201463.36958494183
2859,121181.81072860041
2860,132202.32661427476
2861,132497.3637978171
2862,197802.11817149856
2863,117751.20475333887
2864,247341.0330795901
2865,137542.7163218039
2866,137643.70316876276
2867,101600.87212090043
2868,98996.65661941784
2869,109645.21813295955
2870,131148.04457888947
2871,94027.18326083648
2872,50962.11633903277
2873,102827.38075256854
2874,142940.47018862265
2875,119235.26542738399
2876,168202.10465150131
2877,148920.22978903982
2878,175373.74785126766
2879,137628.55250414766
2880,105201.67525540979
2881,148360.06750574204
2882,186225.01607215422
2883,211965.99632940695
2884,206824.14736329735
2885,189110.468948968
2886,249438.97001822953
2887,92488.30469817671
2888,141541.89712163538
2889,60347.23944355418
2890,78471.04646757554
2891,137365.17539013043
2892,46151.69868309891
2893,78746.88556523503
2894,59855.64882554895
2895,354366.4309328908
2896,291741.8359859453
2897,215582.1075563683
2898,157704.54891041486
2899,206683.16265530282
2900,171140.89528206052
2901,226585.10023038217
2902,188823.11720187002
2903,326823.6778232863
2904,360903.1397906617
2905,94948.40753906051
2906,202946.28338973326
2907,105781.71067088448
2908,137045.64306104495
2909,158096.90527149494
2910,76603.42992163495
2911,82719.68894824704
2912,152724.321804457
2913,79004.4372943479
2914,79222.07995855901
2915,88406.37194858502
2916,81296.62913041355
2917,169538.29113800827
2918,116725.5874808256
2919,223035.47588269072
